headline,url,publisher,date,stock
"Pre-Market Most Active for Jul 3, 2013 : ZNGA, ASX, BAC, DELL, SIRI, ZTS, AA, MT, BBRY, ARMH, QQQ, BUD",https://www.nasdaq.com/articles/pre-market-most-active-jul-3-2013-znga-asx-bac-dell-siri-zts-aa-mt-bbry-armh-qqq-bud-2013,Nasdaq,2013-07-03 00:00:00 UTC,AA
Alcoa to Shut Fusina Smelter in Italy - Analyst Blog,https://www.nasdaq.com/articles/alcoa-to-shut-fusina-smelter-in-italy-analyst-blog-2013-07-01,Nasdaq,2013-07-01 00:00:00 UTC,AA
Fed to Reclaim Spotlight - Earnings Preview,https://www.nasdaq.com/articles/fed-reclaim-spotlight-earnings-preview-2013-06-28,Nasdaq,2013-06-28 00:00:00 UTC,AA
"Stock Market News for June 25, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-june-25-2013-market-news-2013-06-25,Nasdaq,2013-06-25 00:00:00 UTC,AA
Alcoa and OJC RUSNANO Sign MOU - Analyst Blog,https://www.nasdaq.com/articles/alcoa-and-ojc-rusnano-sign-mou-analyst-blog-2013-06-25,Nasdaq,2013-06-25 00:00:00 UTC,AA
Alcoa and Boeing Reach Recycling Deal - Analyst Blog,https://www.nasdaq.com/articles/alcoa-and-boeing-reach-recycling-deal-analyst-blog-2013-06-24,Nasdaq,2013-06-24 00:00:00 UTC,AA
"Post-Fed, but Pre-Earnings - Earnings Preview",https://www.nasdaq.com/articles/post-fed-pre-earnings-earnings-preview-2013-06-21,Nasdaq,2013-06-21 00:00:00 UTC,AA
The Crucial Advice From Buffett You're Probably Ignoring,https://www.nasdaq.com/articles/crucial-advice-buffett-youre-probably-ignoring-2013-06-20,Nasdaq,2013-06-20 00:00:00 UTC,AA
Alcoa Wraps Up Aluminum Lithium Expansion - Analyst Blog,https://www.nasdaq.com/articles/alcoa-wraps-up-aluminum-lithium-expansion-analyst-blog-2013-06-20,Nasdaq,2013-06-20 00:00:00 UTC,AA
Looking Ahead to Q2 Earnings Season - Earnings Preview,https://www.nasdaq.com/articles/looking-ahead-q2-earnings-season-earnings-preview-2013-06-14,Nasdaq,2013-06-14 00:00:00 UTC,AA
Chatham to Buy Hyatt Place Pittsburgh - Analyst Blog,https://www.nasdaq.com/articles/chatham-to-buy-hyatt-place-pittsburgh-analyst-blog-2013-06-12,Nasdaq,2013-06-12 00:00:00 UTC,AA
Stock Downgrades: Scotts Miracle-Gro Not Hitting Pay Dirt,https://www.nasdaq.com/articles/stock-downgrades-scotts-miracle-gro-not-hitting-pay-dirt-2013-05-31,Nasdaq,2013-05-31 00:00:00 UTC,AA
Alcoa Downgraded by Moody's - Analyst Blog,https://www.nasdaq.com/articles/alcoa-downgraded-by-moodys-analyst-blog-2013-05-30,Nasdaq,2013-05-30 00:00:00 UTC,AA
"Benzinga Market Primer: Thursday, May 30",https://www.nasdaq.com/articles/benzinga-market-primer-thursday-may-30-2013-05-30,Nasdaq,2013-05-30 00:00:00 UTC,AA
Alcoa-Ma'aden JV Completes First Wetlands System - Analyst Blog,https://www.nasdaq.com/articles/alcoa-maaden-jv-completes-first-wetlands-system-analyst-blog-2013-05-29,Nasdaq,2013-05-29 00:00:00 UTC,AA
Stock Upgrades: Changing Tides Makes Procter & Gamble a Better Bet,https://www.nasdaq.com/articles/stock-upgrades-changing-tides-makes-procter-gamble-better-bet-2013-05-24,Nasdaq,2013-05-24 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,459.42 down -3.88 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-345942-down-388-points-2013-05-23,Nasdaq,2013-05-23 00:00:00 UTC,AA
Alcoa Cuts Energy for Wheels - Analyst Blog,https://www.nasdaq.com/articles/alcoa-cuts-energy-for-wheels-analyst-blog-2013-05-23,Nasdaq,2013-05-23 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,496.43 down -2.54 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-349643-down-254-points-2013-05-20,Nasdaq,2013-05-20 00:00:00 UTC,AA
Stocks Little Changed as Slow News Day Draws the Focus to the Fed,https://www.nasdaq.com/articles/stocks-little-changed-slow-news-day-draws-focus-fed-2013-05-20,Nasdaq,2013-05-20 00:00:00 UTC,AA
Alcoa Defers Construction in Quebec Smelter - Analyst Blog,https://www.nasdaq.com/articles/alcoa-defers-construction-in-quebec-smelter-analyst-blog-2013-05-17,Nasdaq,2013-05-17 00:00:00 UTC,AA
Markets Shift Slightly Lower Following Flood of Economic News,https://www.nasdaq.com/articles/markets-shift-slightly-lower-following-flood-economic-news-2013-05-16,Nasdaq,2013-05-16 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,438.79 up 2.21 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-343879-221-points-2013-05-13,Nasdaq,2013-05-13 00:00:00 UTC,AA
"Smith & Wesson: Despite Headline Risk, This Gun Stock Is an Attractive Buy",https://www.nasdaq.com/articles/smith-wesson-despite-headline-risk-gun-stock-attractive-buy-2013-05-12,Nasdaq,2013-05-12 00:00:00 UTC,AA
Alcoa to Expand Tennessee Facility - Analyst Blog,https://www.nasdaq.com/articles/alcoa-to-expand-tennessee-facility-analyst-blog-2013-05-07,Nasdaq,2013-05-07 00:00:00 UTC,AA
Alcoa Considering Cutbacks - Analyst Blog,https://www.nasdaq.com/articles/alcoa-considering-cutbacks-analyst-blog-2013-05-02,Nasdaq,2013-05-02 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,279.26 down -10.73 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-327926-down-1073-points-2013-04-26,Nasdaq,2013-04-26 00:00:00 UTC,AA
Lackluster Day Driven by GDP News Caps a Strong Week,https://www.nasdaq.com/articles/lackluster-day-driven-gdp-news-caps-strong-week-2013-04-26,Nasdaq,2013-04-26 00:00:00 UTC,AA
"After Hours Most Active for Apr 16, 2013 : INTC, CSCO, YHOO, QQQ, BAC, TSM, MSFT, S, AA, TWO, WFT, ORCL",https://www.nasdaq.com/articles/after-hours-most-active-apr-16-2013-intc-csco-yhoo-qqq-bac-tsm-msft-s-aa-two-wft-orcl-2013,Nasdaq,2013-04-16 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,294.95 down -5.21 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-329495-down-521-points-2013-04-12,Nasdaq,2013-04-12 00:00:00 UTC,AA
Alcoa Technology Licensed to Chemetall - Analyst Blog,https://www.nasdaq.com/articles/alcoa-technology-licensed-to-chemetall-analyst-blog-2013-04-10,Nasdaq,2013-04-10 00:00:00 UTC,AA
"After Hours Most Active for Apr 9, 2013 : LO, QQQ, T, MSFT, KO, ORCL, KRG, CSCO, AA, MTCN, MU, FB",https://www.nasdaq.com/articles/after-hours-most-active-apr-9-2013-lo-qqq-t-msft-ko-orcl-krg-csco-aa-mtcn-mu-fb-2013-04-09,Nasdaq,2013-04-09 00:00:00 UTC,AA
What to look for this earnings season? - Ahead of Wall Street,https://www.nasdaq.com/articles/what-look-earnings-season-ahead-wall-street-2013-04-09,Nasdaq,2013-04-09 00:00:00 UTC,AA
Mid-Morning Market Update: JC Penney Falls As Cliffs Natural Resources Rallies,https://www.nasdaq.com/articles/mid-morning-market-update-jc-penney-falls-cliffs-natural-resources-rallies-2013-04-09,Nasdaq,2013-04-09 00:00:00 UTC,AA
"Dow Rallies to Another New High, While S&P 500 Falls Short",https://www.nasdaq.com/articles/dow-rallies-another-new-high-while-sp-500-falls-short-2013-04-09,Nasdaq,2013-04-09 00:00:00 UTC,AA
"After Hours Most Active for Apr 8, 2013 : AA, CX, TWX, KO, MTG, PNC^P, AMAT, QQQ, AKAM, AAPL, VCSH, INTC",https://www.nasdaq.com/articles/after-hours-most-active-apr-8-2013-aa-cx-twx-ko-mtg-pncp-amat-qqq-akam-aapl-vcsh-intc-2013,Nasdaq,2013-04-08 00:00:00 UTC,AA
UPDATE: U.S. Stocks Range-Bound Slightly Lower; Alcoa Pre-Market Gains Foiled,https://www.nasdaq.com/articles/update-us-stocks-range-bound-slightly-lower-alcoa-pre-market-gains-foiled-2013-04-08,Nasdaq,2013-04-08 00:00:00 UTC,AA
"Benzinga Market Primer: Monday, April 8",https://www.nasdaq.com/articles/benzinga-market-primer-monday-april-8-2013-04-08,Nasdaq,2013-04-08 00:00:00 UTC,AA
"After-Hours Earnings Report for April 8, 2013 : AA, SHLM, MG, ANGO",https://www.nasdaq.com/articles/after-hours-earnings-report-april-8-2013-aa-shlm-mg-ango-2013-04-08,Nasdaq,2013-04-08 00:00:00 UTC,AA
"Stock Market News for April 8, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-april-8-2013-market-news-2013-04-08,Nasdaq,2013-04-08 00:00:00 UTC,AA
EPA Issues ROD to Alcoa - Analyst Blog,https://www.nasdaq.com/articles/epa-issues-rod-to-alcoa-analyst-blog-2013-04-08,Nasdaq,2013-04-08 00:00:00 UTC,AA
"Weekly 3-Year Low Highlights: AA, NJ, KGC, YZC",https://www.nasdaq.com/articles/weekly-3-year-low-highlights-aa-nj-kgc-yzc-2013-04-07,Nasdaq,2013-04-07 00:00:00 UTC,AA
"Jobs Number Disappoints, Stocks End the Week in the Red",https://www.nasdaq.com/articles/jobs-number-disappoints-stocks-end-week-red-2013-04-05,Nasdaq,2013-04-05 00:00:00 UTC,AA
Choppy Trading Session Resolves to the Upside,https://www.nasdaq.com/articles/choppy-trading-session-resolves-upside-2013-04-04,Nasdaq,2013-04-04 00:00:00 UTC,AA
"After Hours Most Active for Apr 4, 2013 : QQQ, BAC, BX, CSCO, MSFT, GE, INTC, FFIV, PGR, AA, SWY, NWSA",https://www.nasdaq.com/articles/after-hours-most-active-apr-4-2013-qqq-bac-bx-csco-msft-ge-intc-ffiv-pgr-aa-swy-nwsa-2013,Nasdaq,2013-04-04 00:00:00 UTC,AA
Alcoa to Move Ahead with Massena Modernization - Analyst Blog,https://www.nasdaq.com/articles/alcoa-to-move-ahead-with-massena-modernization-analyst-blog-2013-04-01,Nasdaq,2013-04-01 00:00:00 UTC,AA
"Stock Market News for March 22, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-march-22-2013-market-news-2013-03-22,Nasdaq,2013-03-22 00:00:00 UTC,AA
"Benzinga Market Primer, Monday March 18",https://www.nasdaq.com/articles/benzinga-market-primer-monday-march-18-2013-03-18,Nasdaq,2013-03-18 00:00:00 UTC,AA
"Stock Market News for March 12, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-march-12-2013-market-news-2013-03-12,Nasdaq,2013-03-12 00:00:00 UTC,AA
ArcelorMittal Hedges Business Risk And Targets Growth With Mining Expansion,https://www.nasdaq.com/articles/arcelormittal-hedges-business-risk-and-targets-growth-mining-expansion-2013-03-11,Nasdaq,2013-03-11 00:00:00 UTC,AA
Alcoa Recognized Again by Fortune - Analyst Blog,https://www.nasdaq.com/articles/alcoa-recognized-again-by-fortune-analyst-blog-2013-03-04,Nasdaq,2013-03-04 00:00:00 UTC,AA
"After Hours Most Active for Feb 25, 2013 : QQQ, BAC, SIRI, MT, XOM, NLY, T, FB, AA, AFFY, INTC, MSFT",https://www.nasdaq.com/articles/after-hours-most-active-feb-25-2013-qqq-bac-siri-mt-xom-nly-t-fb-aa-affy-intc-msft-2013-02,Nasdaq,2013-02-25 00:00:00 UTC,AA
Metal Turnaround Stocks: From Laggards To Leaders,https://www.nasdaq.com/articles/metal-turnaround-stocks-laggards-leaders-2013-02-20,Nasdaq,2013-02-20 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,164.41 down -49.18 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-316441-down-4918-points-2013-02-20,Nasdaq,2013-02-20 00:00:00 UTC,AA
"Housing Data, Fed Minutes Beat Dow Back Below 14,000",https://www.nasdaq.com/articles/housing-data-fed-minutes-beat-dow-back-below-14000-2013-02-20,Nasdaq,2013-02-20 00:00:00 UTC,AA
The Best Stock for the Comeback Commodity of 2013,https://www.nasdaq.com/articles/best-stock-comeback-commodity-2013-2013-02-20,Nasdaq,2013-02-20 00:00:00 UTC,AA
"Dow Roars Out of Gate and Finishes Above 14,000",https://www.nasdaq.com/articles/dow-roars-out-gate-and-finishes-above-14000-2013-02-19,Nasdaq,2013-02-19 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,213.59 up 21.56 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-321359-2156-points-2013-02-19,Nasdaq,2013-02-19 00:00:00 UTC,AA
"After Hours Most Active for Feb 15, 2013 : BAC, QQQ, ZTS, AA, DCT, BDN, CTAS, NWSA, TWX, MDLZ, MSFT, NCLH",https://www.nasdaq.com/articles/after-hours-most-active-feb-15-2013-bac-qqq-zts-aa-dct-bdn-ctas-nwsa-twx-mdlz-msft-nclh,Nasdaq,2013-02-15 00:00:00 UTC,AA
Metals & Mining Stock Outlook - Feb 2013 - Industry Outlook,https://www.nasdaq.com/articles/metals-mining-stock-outlook-feb-2013-industry-outlook-2013-02-14,Nasdaq,2013-02-14 00:00:00 UTC,AA
Metals & Mining Stock Outlook - Feb 2013 - Industry Outlook,https://www.nasdaq.com/articles/metals-mining-stock-outlook-feb-2013-industry-outlook-2013-02-14-0,Nasdaq,2013-02-14 00:00:00 UTC,AA
Metals & Mining Stock Outlook - Feb 2013 - Zacks Analyst Interviews,https://www.nasdaq.com/articles/metals-mining-stock-outlook-feb-2013-zacks-analyst-interviews-2013-02-14,Nasdaq,2013-02-14 00:00:00 UTC,AA
Dow Finishes Down But Only Barely,https://www.nasdaq.com/articles/dow-finishes-down-only-barely-2013-02-14,Nasdaq,2013-02-14 00:00:00 UTC,AA
Halftime Report: Fourth-Quarter Earnings Season,https://www.nasdaq.com/articles/halftime-report-fourth-quarter-earnings-season-2013-02-08,Nasdaq,2013-02-08 00:00:00 UTC,AA
Alcoa Recognized in China - Analyst Blog,https://www.nasdaq.com/articles/alcoa-recognized-in-china-analyst-blog-2013-02-07,Nasdaq,2013-02-07 00:00:00 UTC,AA
"Alcoa Inc. (AA) Ex-Dividend Date Scheduled for February 06, 2013",https://www.nasdaq.com/articles/alcoa-inc-aa-ex-dividend-date-scheduled-february-06-2013-2013-02-04,Nasdaq,2013-02-04 00:00:00 UTC,AA
Alcoa Signs Deal with COMAC - Analyst Blog,https://www.nasdaq.com/articles/alcoa-signs-deal-with-comac-analyst-blog-2013-01-31,Nasdaq,2013-01-31 00:00:00 UTC,AA
U.S. Steel Shows Encouraging Signs Of A Recovery,https://www.nasdaq.com/articles/us-steel-shows-encouraging-signs-recovery-2013-01-30,Nasdaq,2013-01-30 00:00:00 UTC,AA
Alcoa Cozies Up With China Plane Manufacturer With Fasteners Deal,https://www.nasdaq.com/articles/alcoa-cozies-china-plane-manufacturer-fasteners-deal-2013-01-30,Nasdaq,2013-01-30 00:00:00 UTC,AA
"Dow Breaks Its Winning Streak (Albeit Barely), S&P Clings to Support",https://www.nasdaq.com/articles/dow-breaks-its-winning-streak-albeit-barely-sp-clings-support-2013-01-28,Nasdaq,2013-01-28 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,154.30 up 4.59 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-315430-459-points-2013-01-28,Nasdaq,2013-01-28 00:00:00 UTC,AA
U.S. Steel Earnings Could Be Weak But Outlook Is Improving,https://www.nasdaq.com/articles/us-steel-earnings-could-be-weak-outlook-improving-2013-01-28,Nasdaq,2013-01-28 00:00:00 UTC,AA
"Market Close Report: NASDAQ trading volume joins the top ten ranking for the year. NASDAQ Composite Index closes at 3,130.38",https://www.nasdaq.com/articles/market-close-report-nasdaq-trading-volume-joins-top-ten-ranking-year-nasdaq-composite-65,Nasdaq,2013-01-24 00:00:00 UTC,AA
"Buying into Alcoa, Arnold Van Den Berg and Insiders",https://www.nasdaq.com/articles/buying-alcoa-arnold-van-den-berg-and-insiders-2013-01-15,Nasdaq,2013-01-15 00:00:00 UTC,AA
"Stock Market News for January 14, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-january-14-2013-market-news-2013-01-14,Nasdaq,2013-01-14 00:00:00 UTC,AA
"Stock Market News for January 11, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-january-11-2013-market-news-2013-01-11,Nasdaq,2013-01-11 00:00:00 UTC,AA
Alcoa Reports Q4 Profit As Long Term Demand Growth Is On Track,https://www.nasdaq.com/articles/alcoa-reports-q4-profit-long-term-demand-growth-track-2013-01-10,Nasdaq,2013-01-10 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,121.76 up 15.95 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-312176-1595-points-2013-01-10,Nasdaq,2013-01-10 00:00:00 UTC,AA
Bulls Hold the Reins as Indexes Approach Multi-Year Highs,https://www.nasdaq.com/articles/bulls-hold-reins-indexes-approach-multi-year-highs-2013-01-10,Nasdaq,2013-01-10 00:00:00 UTC,AA
"Century's Arnold Van Den Berg Updates Q4 Portfolio, His Biggest Buys",https://www.nasdaq.com/articles/centurys-arnold-van-den-berg-updates-q4-portfolio-his-biggest-buys-2013-01-09,Nasdaq,2013-01-09 00:00:00 UTC,AA
"Pre-Market Most Active for Jan 9, 2013 : CLWR, BAC, NOK, S, MT, FB, AA, UBS, GILT, SIRI, APOL, QQQ",https://www.nasdaq.com/articles/pre-market-most-active-jan-9-2013-clwr-bac-nok-s-mt-fb-aa-ubs-gilt-siri-apol-qqq-2013-01,Nasdaq,2013-01-09 00:00:00 UTC,AA
"Ahead of Wall Street - January 9, 2013 - Ahead of Wall Street",https://www.nasdaq.com/articles/ahead-wall-street-january-9-2013-ahead-wall-street-2013-01-09,Nasdaq,2013-01-09 00:00:00 UTC,AA
"Stock Market News for January 9, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-january-9-2013-market-news-2013-01-09,Nasdaq,2013-01-09 00:00:00 UTC,AA
"Alcoa Meets, Paints Upbeat View - Analyst Blog",https://www.nasdaq.com/articles/alcoa-meets-paints-upbeat-view-analyst-blog-2013-01-09,Nasdaq,2013-01-09 00:00:00 UTC,AA
"Brazilian Stocks Snap 3-Day Skid, Mexican Index Hits New High as Miners Rally With Alcoa Results",https://www.nasdaq.com/articles/brazilian-stocks-snap-3-day-skid-mexican-index-hits-new-high-miners-rally-alcoa-results,Nasdaq,2013-01-09 00:00:00 UTC,AA
Stocks End Higher as Investors Celebrate the Start of Earnings Season,https://www.nasdaq.com/articles/stocks-end-higher-investors-celebrate-start-earnings-season-2013-01-09,Nasdaq,2013-01-09 00:00:00 UTC,AA
Alcoa (AA) Earnings Don’t Tell Us Much,https://www.nasdaq.com/articles/alcoa-aa-earnings-dont-tell-us-much-2013-01-08,Nasdaq,2013-01-08 00:00:00 UTC,AA
Dow Drops Again in Quiet Session While VIX Continues Its Descent,https://www.nasdaq.com/articles/dow-drops-again-quiet-session-while-vix-continues-its-descent-2013-01-08,Nasdaq,2013-01-08 00:00:00 UTC,AA
"After Hours Most Active for Jan 8, 2013 : AA, ETP, QQQ, BAC, EMC, NOK, APOL, BX, STX, SIRI, MSFT, QGEN",https://www.nasdaq.com/articles/after-hours-most-active-jan-8-2013-aa-etp-qqq-bac-emc-nok-apol-bx-stx-siri-msft-qgen-2013,Nasdaq,2013-01-08 00:00:00 UTC,AA
Alcoa (AA) Starts Q4 Earnings Season on the Right Foot; Sales Grow Sequentially,https://www.nasdaq.com/articles/alcoa-aa-starts-q4-earnings-season-right-foot-sales-grow-sequentially-2013-01-08,Nasdaq,2013-01-08 00:00:00 UTC,AA
"Stock Market News for January 8, 2013 - Market News",https://www.nasdaq.com/articles/stock-market-news-for-january-8-2013-market-news-2013-01-08,Nasdaq,2013-01-08 00:00:00 UTC,AA
Q4 Earnings Season Gets Underway - Analyst Blog,https://www.nasdaq.com/articles/q4-earnings-season-gets-underway-analyst-blog-2013-01-08,Nasdaq,2013-01-08 00:00:00 UTC,AA
Earnings Preview: Alcoa Inc. - Analyst Blog,https://www.nasdaq.com/articles/earnings-preview%3A-alcoa-inc.-analyst-blog-2013-01-07,Nasdaq,2013-01-07 00:00:00 UTC,AA
Earnings Season Starts This Week - Analyst Blog,https://www.nasdaq.com/articles/earnings-season-starts-week-analyst-blog-2013-01-07,Nasdaq,2013-01-07 00:00:00 UTC,AA
Critical Earnings Season Begins Tomorrow,https://www.nasdaq.com/articles/critical-earnings-season-begins-tomorrow-2013-01-07,Nasdaq,2013-01-07 00:00:00 UTC,AA
A Look Ahead: This Week's ETFs to Watch,https://www.nasdaq.com/articles/look-ahead-weeks-etfs-watch-2013-01-07,Nasdaq,2013-01-07 00:00:00 UTC,AA
Alcoa's Q4 Earnings: Aluminum Prices Will Weigh On Results,https://www.nasdaq.com/articles/alcoas-q4-earnings-aluminum-prices-will-weigh-results-2013-01-07,Nasdaq,2013-01-07 00:00:00 UTC,AA
Alcoa Earnings Preview: Lower Fourth-Quarter Revenue Expected,https://www.nasdaq.com/articles/alcoa-earnings-preview-lower-fourth-quarter-revenue-expected-2013-01-06,Nasdaq,2013-01-06 00:00:00 UTC,AA
"Market Close Report: NASDAQ trading volume joins the top ten ranking for the year. NASDAQ Composite Index closes at 3,101.66",https://www.nasdaq.com/articles/market-close-report-nasdaq-trading-volume-joins-top-ten-ranking-year-nasdaq-composite-71,Nasdaq,2013-01-04 00:00:00 UTC,AA
Markets End the Week with Solid Gains,https://www.nasdaq.com/articles/markets-end-week-solid-gains-2013-01-04,Nasdaq,2013-01-04 00:00:00 UTC,AA
Vale Is Staring At A Q4 Loss On Impairments And Additional Tax Charges,https://www.nasdaq.com/articles/vale-staring-q4-loss-impairments-and-additional-tax-charges-2012-12-31,Nasdaq,2012-12-31 00:00:00 UTC,AA
"Market Close Report: NASDAQ Composite index closes at 3,012.60 down -8.41 points",https://www.nasdaq.com/articles/market-close-report-nasdaq-composite-index-closes-301260-down-841-points-2012-12-24,Nasdaq,2012-12-24 00:00:00 UTC,AA
